30000115,30000117,0
30000116,30000113,0
30000116,30000114,0
30000116,30000115,0
30000116,30002395,2
30000117,30000113,0
30000117,30000114,0
30000117,30000115,0
30000117,30000118,0
30000117,30000943,2
30000118,30000065,1
30000118,30000112,0
30000118,30000117,0
30000119,30000120,0
30000119,30000121,0
30000119,30000123,0
30000119,30000124,0
30000119,30000125,0
30000119,30000140,1
30000120,30000119,0
30000120,30000122,0
30000121,30000119,0
30000122,30000120,0
30000123,30000119,0
30000124,30000119,0
30000125,30000119,0
30000126,30000128,0
30000126,30000131,0
30000127,30000128,0
30000127,30002788,2
30000128,30000126,0
30000128,30000127,0
30000128,30000130,0
30000129,30000130,0
30000129,30000139,1
30000129,30030141,0
30000130,30000128,0
30000130,30000129,0
30000130,30020141,0
30000131,30000126,0
30000131,30000146,1
30000131,30000153,1
30000132,30000133,0
30000132,30000134,0
30000132,30000138,0
30000133,30000132,0
30000133,30000138,0
30000133,30000145,1
30000133,30021407,0
30000134,30000132,0
30000134,30000135,0
30000134,30000136,0
30000135,30000134,0
30000135,30000136,0
30000135,30000137,0
30000136,30000134,0
30000136,30000135,0
30000136,30000137,0
30000137,30000135,0
30000137,30000136,0
30000138,30000132,0
30000138,30000133,0
30000138,30000142,1
30000138,30001379,2
30000138,30010141,0
30000139,30000129,1
30000139,30000141,0
30000139,30000144,0
30000139,30002791,2
30000139,30002802,2
30000140,30000119,1
30000140,30000142,0
30000140,30000144,0
30000140,30002780,2
30000141,30000139,0
30000142,30000138,1
30000142,30000140,0
30000142,30000143,0
30000142,30000144,0
30000142,30000145,0
30000142,30001363,2
30000142,30002780,2
30000143,30000142,0
30000143,30000144,0
30000143,30000145,0
30000143,30001379,2
30000144,30000139,0
30000144,30000140,0
30000144,30000142,0
30000144,30000143,0
30000144,30002642,2
30000145,30000133,1
30000145,30000142,0
30000145,30000143,0
30000145,30000156,1
30000145,30001393,2
30000145,30002754,2
30000146,30000131,1
30000146,30000147,0
30000146,30000148,0
30000147,30000146,0
30000147,30000150,0
30000148,30000146,0
30000148,30000149,0
30000148,30000152,0
30000149,30000148,0
30000149,30000151,0
30000150,30000147,0
30000150,30000152,0
30000151,30000149,0
30000151,30000173,1
30000152,30000148,0
30000152,30000150,0
30000152,30000159,1
30000153,30000131,1
30000153,30000154,0
30000153,30000155,0
30000153,30000156,0
30000153,30000157,0
30000154,30000153,0
30000154,30000155,0
30000154,30000156,0
30000155,30000153,0
30000155,30000154,0
30000155,30000158,0
30000156,30000145,1
30000156,30000153,0
30000156,30000154,0
30000156,30000157,0
30000157,30000153,0
30000157,30000156,0
30000158,30000155,0
30000158,30000165,1
30000158,30000180,1
30000159,30000152,1
30000159,30000160,0
30000159,30000161,0
30000160,30000159,0
30000160,30000161,0
30000160,30000163,0
30000161,30000159,0
30000161,30000160,0
30000161,30000162,0
30000162,30000161,0
30000162,30000163,0
30000163,30000160,0
30000163,30000162,0
30000163,30000164,0
30000163,30000186,1
30000164,30000163,0
30000164,30000195,1
30000165,30000158,1
30000165,30000166,0
30000165,30000167,0
30000166,30000165,0
30000166,30000167,0
30000166,30000168,0
30000167,30000165,0
30000167,30000166,0
30000167,30000168,0
30000167,30000170,0
30000168,30000166,0
30000168,30000167,0
30000168,30000169,0
30000168,30000171,0
30000169,30000168,0
30000169,30000171,0
30000169,30000172,0
30000169,30000194,1
30000170,30000167,0
30000171,30000168,0
30000171,30000169,0
30000172,30000169,0
30000173,30000151,1
30000173,30000174,0
30000173,30000175,0
30000173,30000178,0
30000174,30000173,0
30000174,30000176,0
30000174,30000178,0
30000175,30000173,0
30000175,30000178,0
30000175,30000179,0
30000176,30000174,0
30000176,30000177,0
30000177,30000176,0
30000178,30000173,0
30000178,30000174,0
30000178,30000175,0
30000178,30000188,1
30000179,30000175,0
30000180,30000158,1
30000180,30000181,0
30000180,30000182,0
30000181,30000180,0
30000181,30000183,0
30000181,30000185,0
30000182,30000180,0
30000182,30000184,0
30000182,30000187,0
30000183,30000181,0
30000184,30000182,0
30000185,30000181,0
30000185,30000186,0
30000186,30000163,1
30000186,30000185,0
30000186,30002440,2
30000187,30000182,0
30000188,30000178,1
30000188,30000189,0
30000188,30000194,0
30000189,30000188,0
30000189,30000190,0
30000189,30000191,0
30000189,30000194,0
30000190,30000189,0
30000190,30000191,0
30000190,30000192,0
30000190,30000193,0
30000190,30000194,0
30000191,30000189,0
30000191,30000190,0
30000191,30000192,0
30000191,30000194,0
30000192,30000190,0
30000192,30000191,0
30000192,30000193,0
30000192,30000194,0
30000192,30000207,1
30000193,30000190,0
30000193,30000192,0
30000193,30000201,1
30000194,30000169,1
30000194,30000188,0
30000194,30000189,0
30000194,30000190,0
30000194,30000191,0
30000194,30000192,0
30000195,30000164,1
30000195,30000196,0
30000196,30000195,0
30000196,30000197,0
30000196,30000200,0
30000197,30000196,0
30000197,30000198,0
30000197,30000199,0
30000198,30000197,0
30000198,30002355,2
30000199,30000197,0
30000199,30003446,2
30000200,30000196,0
30000200,30002062,2
30000200,30002475,2
30000201,30000193,1
30000201,30000202,0
30000201,30000206,0
30000202,30000201,0
30000202,30000203,0
30000202,30000204,0
30000202,30000207,0
30000203,30000202,0
30000203,30000207,0
30000204,30000202,0
30000204,30000205,0
30000205,30000204,0
30000205,30000250,2
30000205,30001448,2
30000206,30000201,0
30000207,30000192,1
30000207,30000202,0
30000207,30000203,0
30000208,30000211,0
30000208,30000213,0
30000208,30000214,0
30000209,30000212,0
30000209,30000214,0
30000209,30000242,1
30000210,30000212,0
30000210,30000222,1
30000211,30000208,0
30000211,30000213,0
30000212,30000209,0
30000212,30000210,0
30000212,30000214,0
30000212,30000289,1
30000213,30000208,0
30000213,30000211,0
30000213,30000268,1
30000214,30000208,0
30000214,30000209,0
30000214,30000212,0
30000215,30000216,0
30000215,30000217,0
30000215,30000219,0
30000215,30000251,1
30000216,30000215,0
30000216,30000219,0
30000216,30000221,0
30000217,30000215,0
30000217,30000218,0
30000217,30000220,0
30000217,30000221,0
30000218,30000217,0
30000219,30000215,0
30000219,30000216,0
30000220,30000217,0
30000221,30000216,0
30000221,30000217,0
30000222,30000210,1
30000222,30000223,0
30000223,30000222,0
30000223,30000224,0
30000224,30000223,0
30000224,30000225,0
30000225,30000224,0
30000225,30000226,0
30000225,30000274,1
30000225,30002421,2
30000226,30000225,0
30000226,30000227,0
30000226,30000280,1
30000227,30000226,0
30000227,30000295,1
30000228,30000232,0
30000228,30000233,0
30000228,30000235,0
30000229,30000230,0
30000229,30000231,0
30000229,30000247,1
30000230,30000229,0
30000230,30000232,0
30000231,30000229,0
30000232,30000228,0
30000232,30000230,0
30000232,30000234,0
30000232,30000237,0
30000233,30000228,0
30000233,30000235,0
30000233,30000236,0
30000234,30000232,0
30000235,30000228,0
30000235,30000233,0
30000236,30000233,0
30000237,30000232,0
30000238,30000239,0
30000238,30000242,0
30000238,30000243,0
30000238,30000263,1
30000239,30000238,0
30000239,30000240,0
30000240,30000239,0
30000240,30000241,0
30000240,30000242,0
30000240,30000243,0
30000241,30000240,0
30000241,30000253,1
30000242,30000209,1
30000242,30000238,0
30000242,30000240,0
30000243,30000238,0
30000243,30000240,0
30000244,30000245,0
30000244,30000246,0
30000244,30000247,0
30000244,30000249,0
30000245,30000244,0
30000245,30000247,0
30000246,30000244,0
30000246,30000249,0
30000246,30000253,0
30000247,30000229,1
30000247,30000244,0
30000247,30000245,0
30000247,30000864,2
30000248,30000251,0
30000248,30000253,0
30000249,30000244,0
30000249,30000246,0
30000249,30000252,0
30000249,30000253,0
30000250,30000205,2
30000250,30000252,0
30000251,30000215,1
30000251,30000248,0
30000252,30000249,0
30000252,30000250,0
30000252,30000256,1
30000253,30000241,1
30000253,30000246,0
30000253,30000248,0
30000253,30000249,0
30000254,30000255,0
30000254,30000256,0
30000254,30000257,0
30000254,30000260,0
30000255,30000254,0
30000255,30000257,0
30000255,30000258,0
30000255,30000259,0
30000256,30000252,1
30000256,30000254,0
30000257,30000254,0
30000257,30000255,0
30000258,30000255,0
30000259,30000255,0
30000259,30000260,0
30000260,30000254,0
30000260,30000259,0
30000261,30000262,0
30000261,30000263,0
30000261,30000264,0
30000262,30000261,0
30000262,30000263,0
30000263,30000238,1
30000263,30000261,0
30000263,30000262,0
30000263,30000265,0
30000264,30000261,0
30000264,30000301,1
30000265,30000263,0
30000265,30000266,0
30000266,30000265,0
30000266,30000267,0
30000267,30000266,0
30000267,30000871,2
30000268,30000213,1
30000268,30000269,0
30000269,30000268,0
30000269,30000270,0
30000269,30000271,0
30000270,30000269,0
30000270,30000272,0
30000271,30000269,0
30000272,30000270,0
30000272,30000273,0
30000273,30000272,0
30000274,30000225,1
30000274,30000275,0
30000275,30000274,0
30000275,30000276,0
30000276,30000275,0
30000276,30000277,0
30000277,30000276,0
30000277,30000278,0
30000277,30000279,0
30000278,30000277,0
30000279,30000277,0
30000280,30000226,1
30000280,30000281,0
30000281,30000280,0
30000281,30000282,0
30000282,30000281,0
30000282,30000283,0
30000282,30000287,0
30000283,30000282,0
30000283,30000284,0
30000283,30000286,0
30000284,30000283,0
30000284,30000285,0
30000284,30000286,0
30000285,30000284,0
30000285,30000288,0
30000286,30000283,0
30000286,30000284,0
30000286,30000323,1
30000287,30000282,0
30000288,30000285,0
30000288,30002479,2
30000289,30000212,1
30000289,30000290,0
30000289,30000291,0
30000290,30000289,0
30000290,30000292,0
30000290,30000299,1
30000291,30000289,0
30000291,30000292,0
30000291,30000293,0
30000292,30000290,0
30000292,30000291,0
30000292,30000294,0
30000293,30000291,0
30000294,30000292,0
30000295,30000227,1
30000295,30000296,0
30000295,30000298,0
30000296,30000295,0
30000296,30000297,0
30000296,30000298,0
30000297,30000296,0
30000297,30000299,0
30000298,30000295,0
30000298,30000296,0
30000298,30000300,0
30000299,30000290,1
30000299,30000297,0
30000299,30000307,1
30000300,30000298,0
30000301,30000264,1
30000301,30000302,0
30000301,30000303,0
30000301,30000304,0
30000302,30000301,0
30000302,30000303,0
30000302,30000304,0
30000303,30000301,0
30000303,30000302,0
30000303,30000899,2
30000304,30000301,0
30000304,30000302,0
30000304,30000305,0
30000305,30000304,0
30000305,30000306,0
30000306,30000305,0
30000307,30000299,1
30000307,30000308,0
30000307,30000309,0
30000308,30000307,0
30000308,30000309,0
30000308,30000310,0
30000308,30000312,0
30000308,30000898,2
30000309,30000307,0
30000309,30000308,0
30000309,30000310,0
30000310,30000308,0
30000310,30000309,0
30000310,30000311,0
30000310,30000312,0
30000310,30000313,0
30000311,30000310,0
30000311,30000312,0
30000311,30000313,0
30000311,30000314,1
30000312,30000308,0
30000312,30000310,0
30000312,30000311,0
30000312,30000313,0
30000313,30000310,0
30000313,30000311,0
30000313,30000312,0
30000313,30000320,1
30000314,30000311,1
30000314,30000315,0
30000315,30000314,0
30000315,30000316,0
30000316,30000315,0
30000316,30000317,0
30000317,30000316,0
30000317,30000318,0
30000317,30000319,0
30000318,30000317,0
30000318,30000319,0
30000318,30002470,2
30000319,30000317,0
30000319,30000318,0
30000319,30002825,2
30000320,30000313,1
30000320,30000321,0
30000320,30000322,0
30000320,30000323,0
30000321,30000320,0
30000321,30000322,0
30000321,30000323,0
30000321,30000324,0
30000322,30000320,0
30000322,30000321,0
30000322,30000323,0
30000322,30000324,0
30000323,30000286,1
30000323,30000320,0
30000323,30000321,0
30000323,30000322,0
30000324,30000321,0
30000324,30000322,0
30000324,30000325,0
30000325,30000324,0
30000420,30000421,0
30000420,30000422,0
30000421,30000420,0
30000421,30000422,0
30000421,30000423,0
30000422,30000420,0
30000422,30000421,0
30000422,30000423,0
30000423,30000421,0
30000423,30000422,0
30000423,30000424,0
30000424,30000423,0
30000424,30000425,0
30000425,30000424,0
30000425,30000426,0
30000426,30000425,0
30000427,30000428,0
30000427,30000429,0
30000428,30000427,0
30000428,30000429,0
30000428,30000430,0
30000428,30000431,0
30000428,30000432,0
30000429,30000427,0
30000429,30000428,0
30000430,30000428,0
30000430,30000431,0
30000430,30000432,0
30000431,30000428,0
30000431,30000430,0
30000432,30000428,0
30000432,30000430,0
30000433,30000434,0
30000433,30000458,1
30000434,30000433,0
30000434,30000435,0
30000434,30000436,0
30000435,30000434,0
30000435,30000438,0
30000436,30000434,0
30000436,30000437,0
30000437,30000436,0
30000438,30000435,0
30000438,30000439,0
30000439,30000438,0
30000439,30000603,2
30000440,30000441,0
30000440,30000442,0
30000440,30000443,0
30000441,30000440,0
30000441,30000442,0
30000441,30000445,0
30000441,30000455,1
30000442,30000440,0
30000442,30000441,0
30000443,30000440,0
30000443,30000444,0
30000444,30000443,0
30000444,30000466,1
30000444,30000492,1
30000445,30000441,0
30000445,30000838,2
30000446,30000447,0
30000446,30000448,0
30000446,30000450,0
30000446,30000452,0
30000447,30000446,0
30000447,30000472,1
30000448,30000446,0
30000448,30000449,0
30000448,30000581,2
30000449,30000448,0
30000449,30000451,0
30000450,30000446,0
30000450,30000451,0
30000451,30000449,0
30000451,30000450,0
30000452,30000446,0
30000452,30000453,0
30000453,30000452,0
30000453,30000485,1
30000454,30000455,0
30000454,30000459,0
30000455,30000441,1
30000455,30000454,0
30000455,30000544,2
30000456,30000457,0
30000456,30000459,0
30000457,30000456,0
30000457,30000458,0
30000458,30000433,1
30000458,30000457,0
30000458,30000779,2
30000459,30000454,0
30000459,30000456,0
30000459,30000461,1
30000460,30000461,0
30000460,30000462,0
30000460,30000464,0
30000460,30000465,0
30000461,30000459,1
30000461,30000460,0
30000462,30000460,0
30000462,30000463,0
30000463,30000462,0
30000463,30000502,1
30000464,30000460,0
30000465,30000460,0
30000466,30000444,1
30000466,30000467,0
30000467,30000466,0
30000467,30000468,0
30000468,30000467,0
30000468,30000469,0
30000468,30000470,0
30000469,30000468,0
30000469,30000471,0
30000470,30000468,0
30000471,30000469,0
30000471,30000479,1
30000472,30000447,1
30000472,30000473,0
30000472,30000475,0
30000473,30000472,0
30000473,30000474,0
30000473,30000475,0
30000474,30000473,0
30000475,30000472,0
30000475,30000473,0
30000475,30000476,0
30000476,30000475,0
30000476,30000477,0
30000476,30000478,0
30000477,30000476,0
30000477,30000478,0
30000477,30000500,1
30000478,30000476,0
30000478,30000477,0
30000478,30000508,1
30000478,30000514,1
30000479,30000471,1
30000479,30000480,0
30000479,30000481,0
30000479,30000483,0
30000480,30000479,0
30000480,30000482,0
30000481,30000479,0
30000482,30000480,0
30000482,30000483,0
30000483,30000479,0
30000483,30000482,0
30000483,30000484,0
30000483,30004878,2
30000484,30000483,0
30000484,30000498,1
30000485,30000453,1
30000485,30000486,0
30000485,30000487,0
30000486,30000485,0
30000486,30000489,0
30000487,30000485,0
30000487,30000488,0
30000487,30000490,0
30000488,30000487,0
30000488,30000490,0
30000489,30000486,0
30000490,30000487,0
30000490,30000488,0
30000490,30000491,0
30000491,30000490,0
30000491,30000492,0
30000492,30000444,1
30000492,30000491,0
30000492,30000493,0
30000492,30000509,1
30000493,30000492,0
30000493,30000521,1
30000494,30000495,0
30000494,30000844,2
30000495,30000494,0
30000495,30000496,0
30000496,30000495,0
30000496,30000497,0
30000497,30000496,0
30000497,30000498,0
30000498,30000484,1
30000498,30000497,0
30000498,30000499,0
30000499,30000498,0
30000500,30000477,1
30000500,30000501,0
30000500,30000505,0
30000501,30000500,0
30000501,30000502,0
30000501,30000503,0
30000502,30000463,1
30000502,30000501,0
30000503,30000501,0
30000503,30000504,0
30000503,30000506,0
30000504,30000503,0
30000504,30000505,0
30000504,30000507,0
30000505,30000500,0
30000505,30000504,0
30000506,30000503,0
30000507,30000504,0
30000508,30000478,1
30000508,30000509,0
30000508,30000510,0
30000508,30000511,0
30000509,30000492,1
30000509,30000508,0
30000509,30000510,0
30000509,30000511,0
30000510,30000508,0
30000510,30000509,0
30000511,30000508,0
30000511,30000509,0
30000511,30000512,0
30000512,30000511,0
30000512,30000513,0
30000513,30000512,0
30000513,30002181,2
30000514,30000478,1
30000514,30000515,0
30000514,30000516,0
30000515,30000514,0
30000515,30000517,0
30000516,30000514,0
30000516,30000518,0
30000516,30000519,0
30000517,30000515,0
30000518,30000516,0
30000518,30000519,0
30000518,30000520,0
30000519,30000516,0
30000519,30000518,0
30000519,30000520,0
30000520,30000518,0
30000520,30000519,0
30000520,30002163,2
30000521,30000493,1
30000521,30000522,0
30000521,30000523,0
30000522,30000521,0
30000523,30000521,0
30000523,30000524,0
30000523,30000525,0
30000523,30000526,0
30000524,30000523,0
30000525,30000523,0
30000525,30000527,0
30000526,30000523,0
30000527,30000525,0
30000527,30000528,0
30000527,30000839,2
30000528,30000527,0
30000529,30000530,0
30000529,30000534,0
30000529,30000544,1
30000529,30000557,1
30000530,30000529,0
30000530,30000531,0
30000530,30000534,0
30000530,30000535,0
30000531,30000530,0
30000531,30000532,0
30000531,30000533,0
30000531,30000536,0
30000532,30000531,0
30000532,30000537,0
30000533,30000531,0
30000533,30000598,1
30000534,30000529,0
30000534,30000530,0
30000534,30000536,0
30000534,30000538,0
30000535,30000530,0
30000535,30000557,1
30000536,30000531,0
30000536,30000534,0
30000536,30000557,1
30000537,30000532,0
30000537,30000596,1
30000538,30000534,0
30000539,30000542,0
30000540,30000543,0
30000540,30000544,0
30000540,30000773,2
30000541,30000545,0
30000542,30000539,0
30000542,30000543,0
30000542,30000773,2
30000543,30000540,0
30000543,30000542,0
30000543,30000763,2
30000544,30000455,2
30000544,30000529,1
30000544,30000540,0
30000544,30000545,0
30000545,30000541,0
30000545,30000544,0
30000546,30000547,0
30000546,30000548,0
30000546,30000549,0
30000546,30000558,1
30000547,30000546,0
30000547,30000549,0
30000547,30000600,1
30000548,30000546,0
30000548,30000550,0
30000549,30000546,0
30000549,30000547,0
30000549,30000551,0
30000550,30000548,0
30000550,30000551,0
30000551,30000549,0
30000551,30000550,0
30000552,30000554,0
30000552,30000555,0
30000552,30000557,0
30000552,30000774,2
30000553,30000554,0
30000553,30000562,1
30000554,30000552,0
30000554,30000553,0
30000554,30000610,1
30000554,30000680,2
30000554,30000681,2
30000555,30000552,0
30000555,30000556,0
30000556,30000555,0
30000556,30000594,1
30000557,30000529,1
30000557,30000535,1
30000557,30000536,1
30000557,30000552,0
30000558,30000546,1
30000558,30000560,0
30000558,30000588,1
30000559,30000562,0
30000559,30000593,1
30000560,30000558,0
30000560,30000562,0
30000561,30000562,0
30000561,30000563,0
30000562,30000553,1
30000562,30000559,0
30000562,30000560,0
30000562,30000561,0
30000563,30000561,0
30000563,30000564,0
30000563,30000679,2
30000564,30000563,0
30000565,30000566,0
30000565,30000568,0
30000565,30000569,0
30000565,30000570,0
30000566,30000565,0
30000566,30000568,0
30000566,30000570,0
30000566,30000605,1
30000567,30000568,0
30000567,30000569,0
30000567,30000571,0
30000568,30000565,0
30000568,30000566,0
30000568,30000567,0
30000568,30000569,0
30000568,30000570,0
30000568,30000664,2
30000569,30000565,0
30000569,30000567,0
30000569,30000568,0
30000569,30000571,0
30000570,30000565,0
30000570,30000566,0
30000570,30000568,0
30000570,30000730,2
30000571,30000567,0
30000571,30000569,0
30000572,30000573,0
30000572,30000575,0
30000572,30000576,0
30000572,30000579,1
30000573,30000572,0
30000573,30000574,0
30000573,30000576,0
30000574,30000573,0
30000575,30000572,0
30000575,30000576,0
30000575,30000577,0
30000576,30000572,0
30000576,30000573,0
30000576,30000575,0
30000577,30000575,0
30000578,30000580,0
30000579,30000572,1
30000579,30000581,0
30000579,30000583,0
30000579,30000584,0
30000579,30000586,0
30000580,30000578,0
30000580,30000582,0
30000580,30000585,0
30000580,30000586,0
30000581,30000448,2
30000581,30000579,0
30000582,30000580,0
30000582,30000586,0
30000583,30000579,0
30000583,30000584,0
30000583,30000663,2
30000584,30000579,0
30000584,30000583,0
30000585,30000580,0
30000585,30000586,0
30000585,30000599,1
30000586,30000579,0
30000586,30000580,0
30000586,30000582,0
30000586,30000585,0
30000587,30000588,0
30000587,30000590,0
30000588,30000558,1
30000588,30000587,0
30000588,30000589,0
30000588,30000716,2
30000589,30000588,0
30000589,30000591,0
30000589,30000592,0
30000590,30000587,0
30000591,30000589,0
30000592,30000589,0
30000593,30000559,1
30000593,30000594,0
30000593,30000595,0
30000594,30000556,1
30000594,30000593,0
30000594,30000595,0
30000594,30000597,0
30000595,30000593,0
30000595,30000594,0
30000595,30000596,0
30000595,30000597,0
30000596,30000537,1
30000596,30000595,0
30000596,30000597,0
30000596,30000598,0
30000597,30000594,0
30000597,30000595,0
30000597,30000596,0
30000598,30000533,1
30000598,30000596,0
30000599,30000585,1
30000599,30000600,0
30000599,30000602,0
30000600,30000547,1
30000600,30000599,0
30000600,30000601,0
30000601,30000600,0
30000601,30000604,0
30000602,30000599,0
30000602,30000603,0
30000603,30000439,2
30000603,30000602,0
30000604,30000601,0
30000605,30000566,1
30000605,30000606,0
30000606,30000605,0
30000606,30000607,0
30000607,30000606,0
30000607,30000608,0
30000607,30000609,0
30000608,30000607,0
30000608,30000610,0
30000609,30000607,0
30000610,30000554,1
30000610,30000608,0
30000611,30000615,0
30000611,30000616,0
30000611,30000618,1
30000612,30000615,0
30000612,30000626,1
30000613,30000614,0
30000613,30000616,0
30000614,30000613,0
30000614,30000630,1
30000615,30000611,0
30000615,30000612,0
30000616,30000611,0
30000616,30000613,0
30000617,30000620,0
30000617,30000621,0
30000617,30000622,0
30000617,30000623,0
30000618,30000611,1
30000618,30000619,0
30000618,30000621,0
30000619,30000618,0
30000619,30000620,0
30000619,30000821,2
30000620,30000617,0
30000620,30000619,0
30000620,30000623,0
30000621,30000617,0
30000621,30000618,0
30000622,30000617,0
